occ_pnadc,ind_pnadc,cbo_dom
4223,81011,4222
4223,81012,4222
4223,81020,4222
4223,82001,4222
4223,82002,4222
4223,82003,4222
4223,82009,4222
4223,84011,4222
4223,84012,4222
4223,84013,4222
4223,84014,4222
4223,84015,4222
4223,84016,4222
4223,84017,4222
4223,84020,4222
4223,84999,4222
4223,85011,4222
4223,85012,4222
4223,85013,4222
4223,85014,4222
4223,85021,4222
4223,85029,4222
4223,85999,4222
4223,86001,4222
4223,86002,4222
4223,86003,4222
4223,86004,4222
4223,86009,4222
4223,86999,4222
4223,87000,4222
4223,88000,4222
4223,90000,4222
4223,91000,4222
4223,92000,4222
4223,93011,4222
4223,93020,4222
4223,94010,4222
4223,94020,4222
4223,94091,4222
4223,94099,4222
4223,95010,4222
4223,95030,4222
4223,96010,4222
4223,96020,4222
4223,96030,4222
4223,96090,4222
4223,99000,4222
4224,0,4221
4224,55000,4221
4225,0,4221
4225,1119,4221
4225,1201,4221
4225,1401,4221
4225,1402,4221
4225,1999,4221
4225,3001,4221
4225,6000,4221
4225,8001,4221
4225,10010,4221
4225,10030,4221
4225,10091,4221
4225,10092,4221
4225,10099,4221
4225,10999,4221
4225,11000,4221
4225,13001,4221
4225,13002,4221
4225,14001,4221
4225,14999,4221
4225,15020,4221
4225,16001,4221
4225,16002,4221
4225,18000,4221
4225,19030,4221
4225,20020,4221
4225,20999,4221
4225,21000,4221
4225,22020,4221
4225,23010,4221
4225,25001,4221
4225,25002,4221
4225,26030,4221
4225,27010,4221
4225,27090,4221
4225,28000,4221
4225,29001,4221
4225,29002,4221
4225,30020,4221
4225,30090,4221
4225,31000,4221
4225,32001,4221
4225,32009,4221
4225,32999,4221
4225,35010,4221
4225,36000,4221
4225,38000,4221
4225,42000,4221
4225,43000,4221
4225,43999,4221
4225,45010,4221
4225,45020,4221
4225,45030,4221
4225,48020,4221
4225,48030,4221
4225,48041,4221
4225,48042,4221
4225,48050,4221
4225,48060,4221
4225,48071,4221
4225,48072,4221
4225,48073,4221
4225,48074,4221
4225,48075,4221
4225,48076,4221
4225,48079,4221
4225,48080,4221
4225,48090,4221
4225,48100,4221
4225,48999,4221
4225,49010,4221
4225,49030,4221
4225,49040,4221
4225,49999,4221
4225,50000,4221
4225,51000,4221
4225,52010,4221
4225,52020,4221
4225,53001,4221
4225,53002,4221
4225,55000,4221
4225,56011,4221
4225,56012,4221
4225,56020,4221
4225,56999,4221
4225,58000,4221
4225,59000,4221
4225,60001,4221
4225,60002,4221
4225,61000,4221
4225,62000,4221
4225,63000,4221
4225,64000,4221
4225,65000,4221
4225,66001,4221
4225,66002,4221
4225,68000,4221
4225,69000,4221
4225,70000,4221
4225,71000,4221
4225,73010,4221
4225,74000,4221
4225,75000,4221
4225,77010,4221
4225,77020,4221
4225,78000,4221
4225,79000,4221
4225,80000,4221
4225,81011,4221
4225,82001,4221
4225,82002,4221
4225,82003,4221
4225,82009,4221
4225,84011,4221
4225,84012,4221
4225,84013,4221
4225,84014,4221
4225,84015,4221
4225,84016,4221
4225,84020,4221
4225,84999,4221
4225,85011,4221
4225,85012,4221
4225,85013,4221
4225,85014,4221
4225,85021,4221
4225,85029,4221
4225,85999,4221
4225,86001,4221
4225,86002,4221
4225,86003,4221
4225,86004,4221
4225,86999,4221
4225,87000,4221
4225,90000,4221
4225,91000,4221
4225,93011,4221
4225,93012,4221
4225,93020,4221
4225,94010,4221
4225,94020,4221
4225,94091,4221
4225,94099,4221
4225,95010,4221
4225,95030,4221
4225,96010,4221
4225,96020,4221
4225,96030,4221
4225,96090,4221
4226,0,4221
4226,1101,4221
4226,1103,4221
4226,1104,4221
4226,1105,4221
4226,1106,4221
4226,1107,4221
4226,1109,4221
4226,1110,4221
4226,1111,4221
4226,1112,4221
4226,1113,4221
4226,1114,4221
4226,1116,4221
4226,1117,4221
4226,1118,4221
4226,1119,4221
4226,1201,4221
4226,1202,4221
4226,1204,4221
4226,1205,4221
4226,1206,4221
4226,1208,4221
4226,1209,4221
4226,1401,4221
4226,1402,4221
4226,1999,4221
4226,2000,4221
4226,3001,4221
4226,3002,4221
4226,5000,4221
4226,6000,4221
4226,7002,4221
4226,8001,4221
4226,8009,4221
4226,8999,4221
4226,9000,4221
4226,10010,4221
4226,10021,4221
4226,10022,4221
4226,10030,4221
4226,10091,4221
4226,10092,4221
4226,10093,4221
4226,10099,4221
4226,10999,4221
4226,11000,4221
4226,12000,4221
4226,13001,4221
4226,13002,4221
4226,13999,4221
4226,14001,4221
4226,14002,4221
4226,14999,4221
4226,15011,4221
4226,15012,4221
4226,15020,4221
4226,16001,4221
4226,16002,4221
4226,17001,4221
4226,17002,4221
4226,17999,4221
4226,18000,4221
4226,19020,4221
4226,19030,4221
4226,20010,4221
4226,20020,4221
4226,20090,4221
4226,20999,4221
4226,21000,4221
4226,22010,4221
4226,22020,4221
4226,23010,4221
4226,23091,4221
4226,23099,4221
4226,24001,4221
4226,24002,4221
4226,24003,4221
4226,24999,4221
4226,25001,4221
4226,25002,4221
4226,26010,4221
4226,26020,4221
4226,26030,4221
4226,26041,4221
4226,26042,4221
4226,26999,4221
4226,27010,4221
4226,27090,4221
4226,27999,4221
4226,28000,4221
4226,29001,4221
4226,29002,4221
4226,30010,4221
4226,30020,4221
4226,30030,4221
4226,30090,4221
4226,31000,4221
4226,32001,4221
4226,32003,4221
4226,32009,4221
4226,32999,4221
4226,33001,4221
4226,33002,4221
4226,35010,4221
4226,35021,4221
4226,36000,4221
4226,37000,4221
4226,38000,4221
4226,41000,4221
4226,42000,4221
4226,43000,4221
4226,43999,4221
4226,45010,4221
4226,45020,4221
4226,45030,4221
4226,45040,4221
4226,48010,4221
4226,48020,4221
4226,48030,4221
4226,48041,4221
4226,48042,4221
4226,48050,4221
4226,48060,4221
4226,48071,4221
4226,48072,4221
4226,48073,4221
4226,48074,4221
4226,48075,4221
4226,48076,4221
4226,48077,4221
4226,48078,4221
4226,48079,4221
4226,48080,4221
4226,48090,4221
4226,48100,4221
4226,48999,4221
4226,49010,4221
4226,49030,4221
4226,49040,4221
4226,49090,4221
4226,49999,4221
4226,50000,4221
4226,51000,4221
4226,52010,4221
4226,52020,4221
4226,53001,4221
4226,53002,4221
4226,55000,4221
4226,56011,4221
4226,56012,4221
4226,56020,4221
4226,56999,4221
4226,58000,4221
4226,59000,4221
4226,60001,4221
4226,60002,4221
4226,61000,4221
4226,62000,4221
4226,63000,4221
4226,64000,4221
4226,65000,4221
4226,66001,4221
4226,66002,4221
4226,68000,4221
4226,69000,4221
4226,70000,4221
4226,71000,4221
4226,72000,4221
4226,73010,4221
4226,73020,4221
4226,74000,4221
4226,75000,4221
4226,77010,4221
4226,77020,4221
4226,78000,4221
4226,79000,4221
4226,80000,4221
4226,81011,4221
4226,81012,4221
4226,81020,4221
4226,82001,4221
4226,82002,4221
4226,82003,4221
4226,82009,4221
4226,84011,4221
4226,84012,4221
4226,84013,4221
4226,84014,4221
4226,84015,4221
4226,84016,4221
4226,84017,4221
4226,84020,4221
4226,84999,4221
4226,85011,4221
4226,85012,4221
4226,85013,4221
4226,85014,4221
4226,85021,4221
4226,85029,4221
4226,85999,4221
4226,86001,4221
4226,86002,4221
4226,86003,4221
4226,86004,4221
4226,86009,4221
4226,86999,4221
4226,87000,4221
4226,88000,4221
4226,90000,4221
4226,91000,4221
4226,92000,4221
4226,93011,4221
4226,93012,4221
4226,93020,4221
4226,94010,4221
4226,94020,4221
4226,94091,4221
4226,94099,4221
4226,95010,4221
4226,95030,4221
4226,96010,4221
4226,96020,4221
4226,96030,4221
4226,96090,4221
4226,99000,4221
4227,0,4241
4227,72000,4241
4227,73020,4241
4227,84011,4241
4227,84012,4241
4227,84013,4201
4227,84999,4241
4229,0,4221
4229,1105,4221
4229,1205,4221
4229,10010,4221
4229,12000,4221
4229,13002,4221
4229,13999,4221
4229,16002,4221
4229,18000,4221
4229,22010,4221
4229,23091,4221
4229,24001,4221
4229,31000,4221
4229,32999,4221
4229,36000,4221
4229,38000,4221
4229,48020,4221
4229,48030,4221
4229,48042,4221
4229,48050,4221
4229,48071,4221
4229,48076,4221
4229,48079,4221
4229,48080,4221
4229,48100,4221
4229,49040,4221
4229,52010,4221
4229,53001,4221
4229,55000,4221
4229,56999,4221
4229,58000,4221
4229,62000,4221
4229,64000,4221
4229,65000,4221
4229,69000,4221
4229,70000,4221
4229,74000,4221
4229,81011,4221
4229,81012,4221
4229,82002,4221
4229,82009,4221
4229,84011,4221
4229,84012,4221
4229,84013,4221
4229,84014,4221
4229,84015,4221
4229,84016,4221
4229,84999,4221
4229,85012,4221
4229,85013,4221
4229,85014,4221
4229,86001,4221
4229,86002,4221
4229,86003,4221
4229,86004,4221
4229,86009,4221
4229,86999,4221
4229,87000,4221
4229,91000,4221
4229,94020,4221
4229,94091,4221
4229,96090,4221
4311,0,4131
4311,1102,4131
4311,1103,4131
4311,1105,4131
4311,1107,4131
4311,1109,4131
4311,1110,4131
4311,1111,4131
4311,1112,4102
4311,1113,4131
4311,1117,4131
4311,1118,4131
4311,1119,4131
4311,1201,4131
4311,1202,4131
4311,1203,4131
4311,1204,4131
4311,1205,4131
4311,1206,4131
4311,1209,4131
4311,1401,4131
4311,1402,4131
4311,1999,4131
4311,2000,4131
4311,3001,4131
4311,3002,4131
4311,6000,4131
4311,7002,4131
4311,8001,4131
4311,8009,4131
4311,8999,4131
4311,9000,4131
4311,10010,4131
4311,10021,4131
4311,10022,4131
4311,10030,4131
4311,10091,4131
4311,10092,4131
4311,10093,4131
4311,10099,4131
4311,10999,4131
4311,11000,4131
4311,12000,4131
4311,13001,4131
4311,13002,4131
4311,13999,4131
4311,14001,4131
4311,14002,4131
4311,14999,4131
4311,15011,4131
4311,15012,4131
4311,15020,4131
4311,16001,4131
4311,16002,4131
4311,17001,4131
4311,17002,4131
4311,18000,4131
4311,19020,4131
4311,19030,4131
4311,20010,4131
4311,20020,4131
4311,20090,4131
4311,20999,4131
4311,21000,4131
4311,22010,4131
4311,22020,4131
4311,23010,4131
4311,23091,4131
4311,23099,4131
4311,24001,4131
4311,24002,4131
4311,24003,4131
4311,24999,4131
4311,25001,4131
4311,25002,4131
4311,26010,4131
4311,26020,4131
4311,26030,4131
4311,26041,4131
4311,26042,4131
4311,26999,4131
4311,27010,4131
4311,27090,4131
4311,27999,4131
4311,28000,4131
4311,29001,4131
4311,29002,4131
4311,30010,4131
4311,30020,4131
4311,30030,4131
4311,30090,4110
4311,31000,4131
4311,32001,4131
4311,32003,4131
4311,32009,4131
4311,32999,4131
4311,33001,4131
4311,33002,4110
4311,35010,4131
4311,35021,4131
4311,36000,4131
4311,37000,4131
4311,38000,4131
4311,39000,4131
4311,41000,4131
4311,42000,4131
4311,43000,4131
4311,43999,4131
4311,45010,4131
4311,45020,4131
4311,45030,4131
4311,45040,4131
4311,48010,4131
4311,48020,4131
4311,48030,4131
4311,48041,4131
4311,48042,4131
4311,48050,4131
4311,48060,4131
4311,48071,4131
4311,48072,4131
4311,48073,4131
4311,48074,4131
4311,48075,4131
4311,48076,4131
4311,48077,4131
4311,48078,4131
4311,48079,4131
4311,48080,4131
4311,48090,4131
4311,48100,4131
4311,48999,4131
4311,49010,4131
4311,49030,4131
4311,49040,4131
4311,49090,4131
4311,49999,4131
4311,50000,4131
4311,51000,4131
4311,52010,4131
4311,52020,4131
4311,53001,4131
4311,53002,4131
4311,55000,4131
4311,56011,4131
4311,56012,4131
4311,56020,4131
4311,56999,4131
4311,58000,4131
4311,59000,4131
4311,60001,4131
4311,60002,4131
4311,61000,4131
4311,62000,4131
4311,63000,4131
4311,64000,4131
4311,65000,4131
4311,66001,4131
4311,66002,4131
4311,68000,4131
4311,69000,4131
4311,70000,4131
4311,71000,4131
4311,72000,4131
4311,73010,4131
4311,73020,4110
4311,74000,4131
4311,75000,4110
4311,77010,4131
4311,77020,4131
4311,78000,4131
4311,79000,4131
4311,80000,4131
4311,81011,4131
4311,81012,4131
4311,81020,4131
4311,82001,4131
4311,82002,4131
4311,82003,4131
4311,82009,4131
4311,84011,4131
4311,84012,4131
4311,84013,4131
4311,84014,4131
4311,84015,4131
4311,84016,4131
4311,84017,4132
4311,84020,4131
4311,84999,4131
4311,85011,4131
4311,85012,4131
4311,85013,4131
4311,85014,4131
4311,85021,4131
4311,85029,4131
4311,85999,4131
4311,86001,4131
4311,86002,4131
4311,86003,4131
4311,86004,4131
4311,86009,4110
4311,86999,4131
4311,87000,4131
4311,90000,4131
4311,91000,4131
4311,93011,4131
4311,93020,4131
4311,94010,4131
4311,94020,4131
4311,94091,4131
4311,94099,4131
4311,95010,4131
4311,95030,4131
4311,96010,4131
4311,96020,4131
4311,96030,4131
4311,96090,4131
4311,99000,4131
4312,0,4132
4312,1105,4110
4312,1109,4132
4312,1112,4132
4312,1117,4132
4312,1119,4132
4312,1201,4132
4312,1202,4132
4312,1205,4132
4312,1209,4132
4312,1401,4132
4312,1999,4132
4312,6000,4110
4312,7002,4132
4312,8001,4110
4312,8999,4132
4312,9000,4132
4312,10010,4132
4312,10030,4110
4312,10091,4132
4312,10092,4132
4312,10093,4110
4312,10099,4132
4312,10999,4132
4312,11000,4132
4312,12000,4132
4312,13001,4110
4312,13002,4110
4312,13999,4132
4312,14001,4132
4312,14999,4132
4312,15011,4132
4312,15020,4110
4312,16001,4102
4312,16002,4132
4312,17001,4132
4312,17002,4132
4312,18000,4132
4312,19030,4132
4312,20010,4132
4312,20020,4132
4312,20090,4110
4312,20999,4110
4312,21000,4132
4312,22010,4132
4312,22020,4110
4312,23010,4132
4312,23091,4110
4312,23099,4110
4312,24001,4110
4312,24002,4132
4312,24003,4110
4312,25001,4110
4312,25002,4132
4312,26020,4132
4312,26030,4132
4312,26041,4110
4312,26999,4110
4312,27010,4132
4312,27999,4132
4312,28000,4110
4312,29001,4132
4312,29002,4132
4312,30030,4132
4312,30090,4110
4312,31000,4132
4312,32001,4132
4312,32002,4132
4312,32003,4132
4312,32009,4110
4312,32999,4110
4312,33001,4132
4312,33002,4132
4312,35010,4132
4312,35021,4132
4312,36000,4132
4312,41000,4132
4312,42000,4132
4312,43000,4132
4312,43999,4132
4312,45010,4132
4312,45020,4110
4312,45030,4132
4312,45040,4132
4312,48010,4110
4312,48020,4132
4312,48030,4132
4312,48042,4132
4312,48050,4110
4312,48060,4132
4312,48071,4132
4312,48072,4132
4312,48073,4110
4312,48074,4110
4312,48075,4132
4312,48076,4132
4312,48079,4110
4312,48080,4132
4312,48090,4132
4312,48100,4132
4312,48999,4110
4312,49030,4132
4312,49040,4132
4312,49999,4132
4312,50000,4102
4312,51000,4132
4312,52010,4132
4312,52020,4132
4312,53001,4132
4312,53002,4132
4312,55000,4132
4312,56011,4132
4312,56012,4110
4312,56020,4132
4312,56999,4132
4312,58000,4110
4312,60001,4110
4312,60002,4132
4312,61000,4132
4312,62000,4132
4312,63000,4132
4312,64000,4132
4312,65000,4110
4312,66001,4132
4312,66002,4110
4312,68000,4132
4312,69000,4132
4312,70000,4132
4312,71000,4132
4312,72000,4132
4312,73010,4132
4312,74000,4132
4312,75000,4110
4312,77010,4110
4312,77020,4132
4312,78000,4132
4312,79000,4110
4312,80000,4132
4312,81011,4132
4312,81012,4132
4312,81020,4110
4312,82001,4132
4312,82002,4132
4312,82003,4132
4312,82009,4132
4312,84011,4132
4312,84012,4110
4312,84013,4132
4312,84014,4132
4312,84015,4132
4312,84016,4132
4312,84017,4132
4312,84020,4132
4312,84999,4132
4312,85011,4132
4312,85012,4132
4312,85013,4132
4312,85014,4132
4312,85029,4132
4312,85999,4132
4312,86001,4132
4312,86002,4110
4312,86003,4132
4312,86004,4110
4312,86009,4110
4312,86999,4132
4312,87000,4132
4312,88000,4132
4312,90000,4132
4312,91000,4110
4312,92000,4132
4312,93011,4132
4312,93012,4132
4312,93020,4132
4312,94010,4132
4312,94020,4132
4312,94091,4110
4312,94099,4132
4312,95030,4110
4312,96010,4132
4312,96030,4110
4312,96090,4132
4313,0,4142
4313,1105,4142
4313,1113,4142
4313,1117,4110
4313,1119,4142
4313,2000,4142
4313,6000,4131
4313,10092,4142
4313,10999,4131
4313,11000,4131
4313,13001,4110
4313,14999,4110
4313,15020,4131
4313,16002,4142
4313,17001,4142
4313,17002,4142
4313,18000,4110
4313,19030,4142
4313,20010,4131
4313,21000,4131
4313,22020,4131
4313,23091,4131
4313,24001,4110
4313,25001,4110
4313,26030,4142
4313,26041,4110
4313,27010,4142
4313,28000,4110
4313,29002,4142
4313,31000,4110
4313,32999,4131
4313,35010,4142
4313,41000,4110
4313,42000,4110
4313,43000,4110
4313,43999,4131
4313,45020,4110
4313,48020,4110
4313,48030,4110
4313,48042,4110
4313,48050,4131
4313,48060,4131
4313,48071,4142
4313,48072,4142
4313,48073,4131
4313,48100,4131
4313,48999,4142
4313,49010,4110
4313,49030,4131
4313,49999,4131
4313,52020,4142
4313,55000,4142
4313,58000,4142
4313,61000,4131
4313,62000,4131
4313,64000,4110
4313,65000,4110
4313,66001,4110
4313,66002,4131
4313,68000,4131
4313,69000,4131
4313,71000,4142
4313,74000,4110
4313,78000,4131
4313,80000,4142
4313,81011,4142
4313,81012,4142
4313,81020,4110
4313,82001,4110
4313,82002,4131
4313,82009,4142
4313,84011,4110
4313,84012,4131
4313,84013,4131
4313,84014,4131
4313,84016,4110
4313,84999,4131
4313,85014,4131
4313,85999,4142
4313,86001,4142
4313,94020,4131
4313,96030,4110
4321,0,4141
4321,1101,4141
4321,1102,4141
4321,1103,4141
4321,1104,4141
4321,1105,4141
4321,1106,4141
4321,1107,4141
4321,1108,4141
4321,1109,4141
4321,1110,4141
4321,1111,4141
4321,1112,4141
4321,1113,4141
4321,1114,4141
4321,1115,4141
4321,1116,4141
4321,1117,4141
4321,1118,4141
4321,1119,4141
4321,1201,4141
4321,1202,4141
4321,1204,4141
4321,1205,4141
4321,1206,4141
4321,1209,4141
4321,1401,4141
4321,1402,4141
4321,1999,4141
4321,2000,4141
4321,3001,4141
4321,3002,4141
4321,5000,4141
4321,6000,4141
4321,7001,4141
4321,7002,4141
4321,8001,4141
4321,8002,4141
4321,8009,4141
4321,8999,4141
4321,9000,4141
4321,10010,4141
4321,10021,4141
4321,10022,4141
4321,10030,4141
4321,10091,4141
4321,10092,4141
4321,10093,4141
4321,10099,4141
4321,10999,4141
4321,11000,4141
4321,12000,4141
4321,13001,4141
4321,13002,4141
4321,13999,4141
4321,14001,4141
4321,14002,4141
4321,14999,4141
4321,15011,4141
4321,15012,4141
4321,15020,4141
4321,16001,4141
4321,16002,4141
4321,17001,4141
4321,17002,4141
4321,18000,4141
4321,19010,4141
4321,19020,4141
4321,19030,4141
4321,20010,4141
4321,20020,4141
4321,20090,4141
4321,20999,4141
4321,21000,4141
4321,22010,4141
4321,22020,4141
4321,23010,4141
4321,23091,4141
4321,23099,4141
4321,24001,4141
4321,24002,4141
4321,24003,4141
4321,24999,4141
4321,25001,4141
4321,25002,4141
4321,26010,4141
4321,26020,4141
4321,26030,4141
4321,26041,4141
4321,26042,4141
4321,26999,4141
4321,27010,4141
4321,27090,4141
4321,27999,4141
4321,28000,4141
4321,29001,4141
4321,29002,4141
4321,29003,4141
4321,30010,4141
4321,30020,4141
4321,30030,4141
4321,30090,4141
4321,30999,4141
4321,31000,4141
4321,32001,4141
4321,32002,4141
4321,32003,4141
4321,32009,4141
4321,32999,4141
4321,33001,4141
4321,33002,4141
4321,35010,4141
4321,35021,4141
4321,35022,4141
4321,36000,4141
4321,37000,4141
4321,38000,4141
4321,39000,4141
4321,41000,4141
4321,42000,4141
4321,43000,4141
4321,43999,4141
4321,45010,4141
4321,45020,4141
4321,45030,4141
4321,45040,4141
4321,48010,4141
4321,48020,4141
4321,48030,4141
4321,48041,4141
4321,48042,4141
4321,48050,4141
4321,48060,4141
4321,48071,4141
4321,48072,4141
4321,48073,4141
4321,48074,4141
4321,48075,4141
4321,48076,4141
4321,48077,4141
4321,48078,4141
4321,48079,4141
4321,48080,4141
4321,48090,4141
4321,48100,4141
4321,48999,4141
4321,49010,4141
4321,49030,4141
4321,49040,4141
4321,49090,4141
4321,49999,4141
4321,50000,4141
4321,51000,4141
4321,52010,4141
4321,52020,4141
4321,53001,4141
4321,53002,4141
4321,55000,4141
4321,56011,4141
4321,56012,4141
4321,56020,4141
4321,56999,4141
4321,58000,4141
4321,59000,4141
4321,60001,4141
4321,60002,4141
4321,61000,4141
4321,62000,4141
4321,63000,4141
4321,64000,4141
4321,65000,4141
4321,66001,4102
4321,66002,4141
4321,68000,4141
4321,69000,4141
4321,70000,4141
4321,71000,4141
4321,72000,4141
4321,73010,4141
4321,73020,4141
4321,74000,4141
4321,75000,4141
4321,77010,4141
4321,77020,4141
4321,78000,4141
4321,79000,4141
4321,80000,4141
4321,81011,4141
4321,81012,4141
4321,81020,4141
4321,82001,4141
4321,82002,4141
4321,82003,4141
4321,82009,4141
4321,84011,4141
4321,84012,4141
4321,84013,4141
4321,84014,4141
4321,84015,4141
4321,84016,4141
4321,84020,4141
4321,84999,4141
4321,85011,4141
4321,85012,4141
4321,85013,4141
4321,85014,4141
4321,85021,4141
4321,85029,4141
4321,85999,4141
4321,86001,4141
4321,86002,4141
4321,86003,4141
4321,86004,4141
4321,86009,4141
4321,86999,4141
4321,87000,4141
4321,88000,4141
4321,90000,4141
4321,91000,4141
4321,92000,4141
4321,93011,4141
4321,93012,4141
4321,93020,4141
4321,94010,4141
4321,94020,4141
4321,94091,4141
4321,94099,4141
4321,95010,4141
4321,95030,4141
4321,96010,4141
4321,96020,4141
4321,96030,4141
4321,96090,4141
4321,99000,4141
4322,0,4142
4322,1101,4141
4322,1102,4141
4322,1103,4141
4322,1104,4142
4322,1105,4142
4322,1106,4142
4322,1107,4142
4322,1109,4142
4322,1110,4142
4322,1111,4142
4322,1112,4142
4322,1113,4142
4322,1115,4142
4322,1117,4142
4322,1118,4142
4322,1119,4142
4322,1201,4142
4322,1204,4142
4322,1205,4142
4322,1209,4142
4322,1401,4142
4322,1999,4141
4322,2000,4142
4322,3001,4142
4322,5000,4142
4322,6000,4142
4322,7001,4142
4322,7002,4142
4322,8001,4142
4322,8002,4142
4322,8009,4141
4322,8999,4142
4322,10010,4141
4322,10021,4142
4322,10030,4142
4322,10091,4142
4322,10092,4142
4322,10093,4142
4322,10099,4142
4322,10999,4142
4322,11000,4142
4322,12000,4142
4322,13001,4142
4322,13002,4142
4322,13999,4142
4322,14001,4142
4322,14002,4142
4322,14999,4142
4322,15011,4141
4322,15012,4142
4322,15020,4142
4322,16001,4142
4322,16002,4142
4322,17001,4142
4322,17002,4142
4322,18000,4142
4322,19020,4142
4322,19030,4142
4322,20010,4142
4322,20020,4142
4322,20090,4142
4322,20999,4142
4322,21000,4142
4322,22010,4142
4322,22020,4142
4322,23010,4142
4322,23091,4142
4322,23099,4142
4322,24001,4142
4322,24002,4142
4322,24003,4142
4322,24999,4141
4322,25001,4142
4322,25002,4142
4322,26010,4142
4322,26020,4142
4322,26030,4142
4322,26041,4141
4322,26042,4142
4322,26999,4142
4322,27010,4142
4322,27090,4142
4322,27999,4141
4322,28000,4142
4322,29001,4142
4322,29002,4142
4322,30010,4142
4322,30030,4142
4322,30090,4142
4322,30999,4142
4322,31000,4142
4322,32001,4142
4322,32002,4142
4322,32003,4142
4322,32009,4142
4322,32999,4142
4322,33001,4142
4322,33002,4142
4322,35010,4142
4322,36000,4142
4322,38000,4141
4322,42000,4142
4322,43000,4142
4322,43999,4142
4322,45010,4142
4322,45020,4142
4322,45030,4141
4322,45040,4141
4322,48010,4142
4322,48020,4141
4322,48030,4141
4322,48041,4141
4322,48042,4141
4322,48050,4142
4322,48060,4141
4322,48071,4141
4322,48072,4142
4322,48073,4141
4322,48074,4141
4322,48075,4141
4322,48076,4142
4322,48079,4142
4322,48080,4141
4322,48090,4141
4322,48100,4142
4322,48999,4141
4322,49010,4142
4322,49030,4142
4322,49040,4142
4322,49090,4142
4322,49999,4142
4322,51000,4142
4322,52010,4142
4322,52020,4142
4322,53001,4142
4322,53002,4141
4322,55000,4142
4322,56011,4142
4322,56012,4142
4322,56999,4142
4322,60002,4142
4322,61000,4141
4322,62000,4141
4322,63000,4141
4322,64000,4142
4322,65000,4142
4322,68000,4142
4322,69000,4142
4322,70000,4142
4322,71000,4142
4322,72000,4141
4322,73010,4142
4322,74000,4142
4322,75000,4142
4322,77010,4141
4322,77020,4142
4322,78000,4142
4322,79000,4142
4322,80000,4142
4322,81011,4141
4322,81012,4142
4322,82001,4142
4322,82002,4142
4322,82009,4141
4322,84011,4142
4322,84012,4142
4322,84013,4142
4322,84014,4142
4322,84015,4142
4322,84016,4142
4322,84999,4142
4322,85011,4142
4322,85012,4110
4322,85013,4142
4322,85014,4142
4322,85029,4142
4322,85999,4142
4322,86001,4141
4322,86002,4142
4322,86003,4110
4322,86004,4142
4322,86999,4142
4322,87000,4141
4322,90000,4142
4322,93011,4142
4322,93012,4141
4322,94010,4142
4322,94020,4142
4322,94091,4142
4322,94099,4141
4322,95030,4142
4322,96010,4142
4322,96020,4141
4322,96090,4142
4323,0,3421
4323,49010,3424
4323,49030,3423
4323,49040,3421
4323,49999,3423
4323,50000,3421
4323,51000,3423
4323,52010,3423
4323,52020,3421
4411,0,4151
4411,1119,4151
4411,1204,4151
4411,10030,4110
4411,10092,4151
4411,10093,4151
4411,13001,4151
4411,14999,4110
4411,19030,4151
4411,23099,4151
4411,25001,4151
4411,25002,4110
4411,26020,4151
4411,27010,4151
4411,42000,4110
4411,43999,4151
4411,48030,4151
4411,48042,4151
4411,48071,4151
4411,48072,4151
4411,48076,4151
4411,48079,4110
4411,48100,4151
4411,48999,4151
4411,49999,4110
4411,52020,4110
4411,53002,4110
4411,56011,4151
4411,56012,4151
4411,58000,4151
4411,62000,4151
4411,63000,4110
4411,64000,4110
4411,68000,4151
4411,69000,4151
4411,71000,4151
4411,72000,4151
4411,73010,4151
4411,73020,4110
4411,74000,4151
4411,77010,4151
4411,79000,4151
4411,80000,4110
4411,81011,4151
4411,82001,4151
4411,82009,4110
4411,84011,4151
4411,84012,4151
4411,84013,4151
4411,84016,4110
4411,84999,4151
4411,85011,4151
4411,85012,4151
4411,85013,4151
4411,85014,4151
4411,85029,4151
4411,85999,4151
4411,86001,4151
4411,86002,4151
4411,86999,4151
4411,90000,4151
4411,91000,4151
4411,92000,4151
4411,94010,4151
4411,94091,4151
4411,94099,4151
4411,96090,4151
4412,0,4152
4412,53001,4152
4412,53002,4152
4413,0,7661
4413,10099,4110
4413,13999,7661
4413,14999,7661
4413,15020,7661
4413,17002,7661
4413,18000,7661
4413,20010,7661
4413,23010,7661
4413,29001,7661
4413,32999,7661
4413,36000,7661
4413,38000,7661
4413,45020,7661
4413,48030,4110
4413,48072,7661
4413,53001,4110
4413,58000,7661
4413,61000,4110
4413,62000,7661
4413,63000,4110
4413,69000,4110
4413,73010,4110
4413,73020,4110
4413,74000,7661
4413,84011,4110
4413,84012,7661
4413,84013,4110
4413,84016,4110
4413,85999,4110
4413,86001,4110
4413,86999,4110
4413,94020,4110
4413,95030,4110
4414,0,4231
4414,6000,4231
4414,7002,4231
4414,31000,4231
4414,35010,4231
4414,48030,4231
4414,48042,4231
4414,49030,4231
4414,58000,4231
4414,60002,4231
4414,61000,4231
4414,65000,4231
4414,68000,4231
4414,69000,4231
4414,74000,4231
4414,80000,4231
4414,82001,4231
4414,82009,4231
4414,84012,4231
4414,84013,4231
4414,84014,4231
4414,84016,4231
4414,85011,4231
4414,86001,4231
4414,86002,4231
4414,93011,4231
4414,93012,4231
4414,94010,4231
4415,0,4151
4415,1101,4151
4415,1119,4151
4415,1201,4151
4415,1204,4151
4415,1208,4151
4415,1401,4151
4415,1402,4151
4415,1999,4151
